question_id,db_id,question,difficulty,judge_evaluation_sql_eval_reasoning,judge_evaluation_sql_eval_status,judge_evaluation_sparql_eval_reasoning,judge_evaluation_sparql_eval_status,judge_evaluation_sparql_eval_error_category,judge_evaluation_comparison_summary,judge_evaluation_comparison_winner
1080,european_football_2,"Among the players whose preferred foot was the left foot when attacking, how many of them would remain in his position when the team attacked? Context: preferred foot when attacking was the left refers to preferred_foot = 'left'; players who would remain in his position when the team attacked refers to attacking_work_rate = 'low';",moderate,"The SQL result returns 189 distinct player_api_id, which does not match the ground truth count of 1569. The use of DISTINCT reduced the count (or the query applied incorrect filters), producing a much smaller value; therefore the SQL output is not semantically equivalent to the ground truth.",WRONG_ANSWER,"The SPARQL result returns 94, far from the ground truth 1569. This large discrepancy indicates incorrect filtering or mapping of the database fields (preferred_foot = 'left' and attacking_work_rate = 'low') in the SPARQL query, so the output is not equivalent.",WRONG_ANSWER,LOGIC,Both predictions are incorrect; SQL returned 189 and SPARQL returned 94 while the ground truth is 1569.,TIE_BOTH_INCORRECT
1084,european_football_2,"Among the players born before the year 1986, how many of them would remain in his position and defense while the team attacked? Context: players born before the year 1986 refers to strftime('%Y', birthday)<'1986'; players who would remain in his position and defense while the team attacked refers to defensive_work_rate = 'high'; Should consider DISTINCT in the final result;",challenging,"The SQL result returns COUNT(DISTINCT ...) = 892 which matches the ground truth count (892). Column naming differs (player_api_id vs player_name) but column names are ignored and DISTINCT was applied, so the output is semantically correct.",CORRECT,"The SPARQL result returns count = 892, matching the ground truth. Extra column naming is allowed and the value equals the expected DISTINCT count, so the output is semantically correct.",CORRECT,NONE,Both predictions produce the same correct distinct count (892) as the ground truth.,TIE_BOTH_CORRECT
1088,european_football_2,Please list the names of the players whose volley score and dribbling score are over 70. Context: volley score are over 70 refers to volleys > 70; dribbling score refers to dribbling are over 70 refers to dribbling > 70;,moderate,"The SQL result matches the ground truth: same column of player names and the total row count is 1105, with the listed sample rows identical to the ground truth. Therefore it returns the correct set.",CORRECT,"The SPARQL result returns the correct playerLabel names and an allowed extra column (player URI), but its total row count is 1109 versus the ground truth 1105, indicating four extra rows were returned. This makes it semantically incorrect relative to the ground truth.",WRONG_ANSWER,LOGIC,"The SQL prediction exactly matches the ground truth (1105 names); the SPARQL prediction returns four extra rows (1109), so SQL is the winner.",SQL
1091,european_football_2,"How many matches were held in the Belgium Jupiler League in April, 2009? Context: Belgium Jupiler League refers to League.name = 'Belgium Jupiler League'; in April, 2009 refers to SUBSTR(`date`, 1, 7);",moderate,"SQL output returns a single row with COUNT = 36, which matches the ground truth count for matches in Belgium Jupiler League in April 2009; values and row count match exactly.",CORRECT,"SPARQL output returns a single row with count = 36, matching the ground truth count. The correct answer is present and numeric value matches exactly.",CORRECT,NONE,Both predictions return the correct count of 36 matches; they are semantically equivalent to the ground truth.,TIE_BOTH_CORRECT
1092,european_football_2,Give the name of the league had the most matches in the 2008/2009 season? Context: league that had the most matches in the 2008/2009 season refers to MAX(league_name WHERE season = '2008/2009');,simple,"SQL returned only 'Spain LIGA BBVA' (1 row) but the ground truth contains four leagues (England Premier League, France Ligue 1, Italy Serie A, Spain LIGA BBVA). Missing three correct rows, so the result is incomplete.",WRONG_ANSWER,SPARQL returned a single league ('Italy Serie A' with matchCount 380). Ground truth lists four leagues tied for most matches; returning only one of them is incomplete. This is a logical/selection error rather than a syntax or schema problem.,WRONG_ANSWER,LOGIC,Both predicted queries returned only one league while the ground truth requires four leagues; neither is correct.,TIE_BOTH_INCORRECT
1094,european_football_2,"How much higher in percentage is Ariel Borysiuk's overall rating than that of Paulin Puel? Context: how much higher in percentage = MULTIPLY(DIVIDE(SUBTRACT(overall_rating WHERE player_name = 'Ariel Borysiuk', overall_rating WHERE player_name = 'Paulin Puel'), overall_rating WHERE player_name = 'Paulin Puel'), 100);",challenging,"The SQL result (15.254237288135593) does not match the ground truth value (133.7260677466863). The query returned a percentage based on individual overall ratings difference (9/59 ≈ 15.25%), whereas the ground truth computes a different aggregate expression leading to ~133.73. Therefore the SQL output is incorrect.",WRONG_ANSWER,"The SPARQL result reports overallAriel=68 and overallPaulin=59 and percentage=15.2542, matching the SQL prediction but not the ground truth aggregate value (133.726...). Although the SPARQL output includes extra columns (allowed), the computed percentage does not match the ground truth, indicating a logical mismatch.",WRONG_ANSWER,LOGIC,"Both SQL and SPARQL produced the same ~15.25% result based on individual overalls, but both differ from the ground truth value (~133.73%), so neither is correct.",TIE_BOTH_INCORRECT
1096,european_football_2,Calculate the average overall rating of Pietro Marino. Context: Pietro Marino refers to player_name = 'Pietro Marino'; average overall rating AVG(T1.overall_rating),moderate,"The SQL output returns a single numeric value AVG(PA.overall_rating) = 61.666666666666664, which matches the ground truth average (61.666666666666664). Row count and value agree.",CORRECT,The SPARQL output includes the player and playerLabel and an avgOverall value 61.6667 — this matches the ground truth average within rounding tolerance and the correct player is present. Extra columns are allowed.,CORRECT,NONE,Both SQL and SPARQL results correctly produce the average overall rating for Pietro Marino (values match the ground truth within rounding tolerance).,TIE_BOTH_CORRECT
1098,european_football_2,What is Ajax's highest chance creation passing score and what is it classified as? Context: Ajax's refers to team_long_name = 'Ajax'; chance creation passing score refers to MAX(chanceCreationPassing); classified refer to chanceCreationPassingClass,moderate,"SQL result returns the maximum chanceCreationPassing value 67 and its class 'Risky', matching the ground truth values (column names differ but names/formatting are ignored).",CORRECT,SPARQL result contains the correct max value 67 and the class 'Risky'; the extra teamAttr column is allowed by the rules and does not affect correctness.,CORRECT,NONE,Both the SQL and SPARQL predictions return the correct highest chance creation passing score (67) and its classification ('Risky').,TIE_BOTH_CORRECT
1102,european_football_2,"For the players who had a 77 points overall rating on 2016/6/23, who was the oldest? Give the name of the player. Context: 77 points overall rating refers to overall_rating = 77; on 2016/6/23 refers to date LIKE '2016-06-23%'; The larger the birthday value, the younger the person is, and vice versa;",moderate,"SQL output exactly matches the ground truth player_name 'Laurent Ciman' with one row, so it is correct.",CORRECT,"SPARQL output contains the correct playerLabel 'Laurent Ciman' and corresponding date/birth fields; extra columns are allowed, and the result matches the ground truth.",CORRECT,NONE,Both SQL and SPARQL returned the correct player 'Laurent Ciman'.,TIE_BOTH_CORRECT
1103,european_football_2,What was the overall rating for Aaron Mooy on 2016/2/4? Context: Aaron Mooy refers to player_name = 'Aaron Mooy'; on 2016/2/4 refers to date LIKE '2016-02-04%';,moderate,SQL result matches the ground truth exactly: one row with overall_rating = 75.,CORRECT,SPARQL result includes the correct overall value (75) and one row; the extra 'pa' column is allowed.,CORRECT,NONE,Both SQL and SPARQL returned the correct overall rating (75) for Aaron Mooy on 2016-02-04.,TIE_BOTH_CORRECT
1105,european_football_2,How was Francesco Migliore's attacking work rate on 2015/5/1? Context: Francesco Migliore refers to player_name = 'Francesco Migliore'; on 2015/5/1 refers to date LIKE '2015-05-01%';,moderate,"SQL returned one row with attacking_work_rate = 'medium', which exactly matches the ground truth value and row count.",CORRECT,SPARQL returned one row containing attackingWorkRate = 'medium' (and an extra playerAttribute URI). Extra columns are allowed and the required value matches the ground truth.,CORRECT,NONE,Both SQL and SPARQL correctly returned the attacking work rate 'medium' for Francesco Migliore on 2015-05-01.,TIE_BOTH_CORRECT
1107,european_football_2,When was the first time did Kevin Constant have his highest crossing score? Give the date. Context: Kevin Constant refers to player_name = 'Kevin Constant'; highest crossing score refers to MAX(crossing),moderate,"The SQL result returns date '2013-02-15', which does not match the ground truth date '2016-04-21'. Therefore the SQL output is incorrect.",WRONG_ANSWER,"The SPARQL result returns date '2013-02-15' (with maxCross=82), which differs from the ground truth date '2016-04-21'. The returned date/value pair is incorrect.",WRONG_ANSWER,LOGIC,"Both predicted queries return the date 2013-02-15 while the ground truth is 2016-04-21, so both are incorrect.",TIE_BOTH_INCORRECT
1110,european_football_2,"Tell the build Up play passing class for ""FC Lorient"" on 2010/2/22. Context: ""FC Lorient"" refers to team_long_name = 'FC Lorient'; on 2010/2/22 refers to date LIKE '2010-02-22%';",moderate,"The SQL result returns a single row with buildUpPlayPassingClass = 'Long', exactly matching the ground truth value and row count.",CORRECT,The SPARQL output includes the correct value 'Long' for the passing class (present as buildUpPassingClass) and the expected single row; extra columns/IRIs are allowed per criteria.,CORRECT,NONE,Both SQL and SPARQL returned the correct single value 'Long' for the team's build-up passing class on the given date.,TIE_BOTH_CORRECT
1113,european_football_2,"For the team ""Hannover 96"", what was its defence aggression class on 2015/9/10? Context: ""Hannover 96"" refers to team_long_name = 'Hannover 96'; on 2015/9/10 refers to date LIKE '2015-09-10%';",moderate,SQL result matches the ground truth value 'Press' for defenceAggressionClass and has the correct single row.,CORRECT,SPARQL result includes the correct defenceAggressionClass 'Press' for Hannover 96 on 2015-09-10; extra columns are permissible per criteria.,CORRECT,NONE,Both SQL and SPARQL returned the correct defenceAggressionClass 'Press' for Hannover 96 on 2015-09-10.,TIE_BOTH_CORRECT
